x,y
1.344500,68.902000
0.039000,372.838013
0.039000,400.437012
1.107000,321.651642
0.046000,136.509995
0.480000,10.027333
0.097000,21.316999
0.668000,211.285004
0.124000,394.451996
0.139000,106.969002
0.752000,183.197998
0.143000,362.675995
2.495158,29.946630
3.332500,335.337341
0.173000,307.877014
0.175000,137.184006
1.004000,113.263504
0.189000,162.606003
0.193000,338.734985
0.207000,182.033005
0.208000,369.609009
0.211000,267.173004
1.536500,340.746521
1.738333,274.726685
0.259000,232.313004
0.281000,71.385002
0.289000,130.529999
0.293000,363.436005
0.297000,429.490997
2.022667,118.121666
0.521667,18.230667
0.483000,25.625999
0.560000,45.909000
2.155750,351.506256
1.354333,220.553345
0.370000,450.177002
0.373000,249.684998
0.864500,408.631989
0.509500,434.428497
1.558500,294.735992
1.957500,425.135010
0.411000,289.238007
0.441000,286.442993
5.774219,15.336563
6.668437,229.006622
0.457000,288.779999
0.716000,238.695007
3.480500,157.428513
0.478000,181.335007
5.948187,312.458618
1.963000,375.485229
1.132000,301.277313
0.505000,149.061005
2.839000,247.140991
1.614000,186.045502
4.626800,116.633591
1.317667,179.468323
0.721000,427.812500
1.410500,333.651001
0.549000,395.916992
0.844000,389.134521
1.620333,172.552994
0.581000,287.610992
1.956500,254.104004
1.272667,295.883667
0.930000,88.363998
5.755333,174.971512
0.608000,233.811996
0.622000,218.397995
4.144875,243.100266
11.216470,332.051758
1.200000,277.536499
1.670500,38.984501
4.415000,122.945557
9.104035,262.961243
5.096445,433.325989
1.327000,151.298004
1.256000,394.958984
2.233400,98.154800
0.690000,48.688999
0.707000,356.757996
1.063500,170.311996
3.788500,126.507996
0.724000,24.844000
2.736572,249.311157
1.476500,431.280518
0.837000,189.916504
1.317571,6.963857
0.751000,130.050995
2.841909,2.069455
0.769000,422.657990
7.727429,207.685791
5.628941,46.159527
0.909000,346.718506
2.135000,128.840668
0.805000,86.414001
5.876000,328.430847
1.080500,200.119507
3.203000,258.975128
1.324000,195.466003
1.957667,404.902679
0.820000,308.700989
1.683000,421.044006
0.800000,206.506500
0.967500,410.789001
2.177750,26.389748
8.119308,214.844147
2.161500,420.188538
1.301000,102.418503
0.891000,370.802002
1.828250,415.362000
11.247999,427.873352
1.541500,224.322998
0.917000,106.569000
4.992000,189.906494
5.689000,288.274323
2.433429,19.631430
8.401631,238.041580
14.910659,317.305878
2.027667,235.399338
6.586708,22.751207
1.474000,204.506989
6.556111,162.126434
4.337400,343.382233
1.407667,10.642000
1.044000,371.911987
2.358000,52.392502
1.399000,326.215332
1.081000,411.705994
3.512727,62.786179
1.915400,24.412399
2.000000,203.567673
4.635167,411.261322
3.385667,353.468353
4.445000,387.796997
4.985500,167.600311
1.149000,391.394989
3.009200,154.075806
11.715452,42.484955
3.347667,73.590004
1.192000,77.463501
4.318800,296.497223
5.121000,233.214249
1.901000,397.241516
13.573389,32.631718
7.564167,77.515701
2.202333,358.683990
19.773170,213.378815
2.905333,84.830009
1.242000,146.384003
3.574000,36.641197
4.042250,283.867737
3.064833,89.365822
2.854600,193.019608
2.210750,110.171249
7.692307,95.136703
6.844389,319.444214
3.202818,9.651727
1.446500,91.225998
11.328882,174.362854
3.110400,49.950001
7.969883,200.283173
1.352000,201.552002
4.919546,407.505188
1.360000,271.802002
7.591000,183.973999
1.374000,356.592010
8.819799,296.603394
2.082500,107.109497
24.609035,178.500305
1.905000,437.636993
30.832115,18.061142
17.622997,192.839066
1.448000,398.730988
2.368667,187.781006
14.654980,441.432159
5.912000,252.751160
2.838750,278.249756
2.393500,305.143250
5.690334,291.149994
5.255250,380.214233
4.220625,55.011501
2.999571,383.913727
5.658166,304.147675
4.544857,132.023575
5.627589,135.884125
23.403252,27.782028
2.880000,372.488007
19.548151,95.632462
16.270382,58.959473
10.832948,415.020630
10.951241,87.666771
6.835500,419.467407
25.327717,166.931137
9.503533,219.220261
2.103667,393.181000
2.918500,368.585236
4.305857,308.139587
2.495333,369.913666
5.622875,451.379028
16.563913,303.018188
131.776031,15.992010
3.161600,81.642593
4.586200,271.132019
7.800690,68.211487
5.694200,101.777901
10.854593,110.327538
2.406667,105.799339
52.462852,184.613708
2.678400,364.730194
10.075216,277.584930
9.676413,224.883041
1.808000,391.394501
20.587759,255.086609
28.275316,290.409515
36.949398,112.055038
84.064995,192.657257
20.752350,382.338196
6.730900,390.548004
3.499714,148.271439
67.109222,19.891035
6.583333,397.151337
6.776534,324.097076
1.865000,449.678009
4.921895,439.996918
71.994133,60.432652
3.126250,448.615265
155.383179,36.426338
34.459042,269.488251
3.571600,268.274597
19.974236,402.235046
11.213251,338.071625
6.863071,364.043274
44.133533,215.345169
12.500501,5.932690
7.980000,354.362274
31.227587,412.575775
32.366470,319.418579
7.711429,139.746429
146.637451,67.795021
12.555696,153.491913
13.829222,244.613937
41.086945,52.074066
137.732529,301.553253
6.552272,357.794281
18.009964,124.954964
2.312500,398.522491
130.798737,202.283279
16.812759,138.599197
56.510075,388.406921
31.800858,444.953400
60.924503,89.675240
40.719395,242.231583
198.647079,187.864838
9.731894,395.665375
305.726715,197.101852
17.886932,365.971863
101.644012,392.043884
69.238503,288.768616
131.420044,247.902527
223.958282,223.687302
2.359500,146.255005
187.976654,375.778809
69.913734,433.350616
138.125900,126.371513
6.339765,402.025574
28.050854,81.720383
275.062958,304.973724
76.127045,330.021362
75.896553,363.966553
351.555573,235.822647
277.293701,282.516724
53.553146,149.186874
193.883072,267.589447
96.341736,115.484283
34.597408,136.420975
217.999329,317.524963
11.548661,347.203430
4.427125,144.938385
224.172745,72.784737
174.450699,129.107834
202.309113,433.007629
117.045204,352.051178
257.889069,259.076447
348.198578,55.540569
231.620361,338.977966
252.066620,448.541626
142.753082,416.468262
39.353634,351.709595
243.978348,384.519531
299.752655,12.882109
249.046921,346.903809
196.551453,341.353699
217.096359,139.260452
290.665619,99.442352
356.767670,141.842361
250.017029,423.537720
364.221436,340.100647
350.018066,421.144775
279.157257,170.470734
