x,y
78.792183,59.002205
7.201690,366.318268
36.233780,416.966736
8.735660,319.560608
24.206635,142.874512
6.081133,7.136542
49.573925,22.650150
7.714225,226.091370
27.674988,392.196869
8.960630,103.152031
111.981209,167.235672
18.271122,357.057373
6.792954,30.767183
154.266235,315.371368
26.270874,301.256836
82.087822,115.421867
22.645699,119.029205
28.846449,159.489471
26.148220,329.096130
9.167048,183.797867
38.849243,370.879303
24.451586,255.606201
107.992729,355.310394
26.466511,286.875244
47.704273,229.665894
8.381291,63.822727
62.574627,132.831253
61.066357,362.378723
5.619979,434.132904
129.374466,147.196869
46.397114,6.996014
5.579714,20.117144
40.317722,38.103310
87.825378,343.340118
32.530178,238.940491
10.005521,446.607391
5.832753,247.570129
62.634228,434.944672
29.228897,447.436340
114.375496,295.910278
183.549637,421.354218
47.175686,289.492096
101.697586,281.678040
94.601570,11.295362
130.309769,250.641403
11.855243,277.257324
46.610035,250.010727
98.977470,188.509628
89.319710,164.744293
78.566032,316.959656
166.386551,384.528320
9.015055,305.250946
9.010448,156.139359
66.482857,237.317184
67.739258,173.215424
126.167847,102.748268
47.164730,167.088104
109.217972,432.126465
8.043237,335.793457
6.648583,394.953125
5.865480,381.269287
10.492566,169.649292
63.824043,279.045990
82.915276,271.824249
7.340001,292.197754
44.681133,76.517082
149.686462,192.113068
17.571348,237.291321
24.380041,219.055847
114.486450,237.014694
210.607834,330.924286
32.268780,269.300171
30.302113,57.389164
155.466003,104.332947
176.580536,253.666595
217.794998,440.358490
48.759609,148.735077
40.719101,399.980225
42.089069,113.539001
9.882607,45.540512
6.490191,350.154541
72.222740,151.313614
136.828461,125.631516
26.805796,30.657368
86.260094,251.346512
134.767639,422.456573
26.934170,177.845047
24.407618,10.762136
7.202885,122.444885
186.975754,12.554868
81.656479,426.191406
212.346695,197.592941
105.185646,32.708920
44.803963,338.051636
38.162178,131.482147
7.986138,83.949684
56.727127,323.150787
40.476711,210.952042
66.260498,258.743622
8.584856,196.418228
7.082457,406.835297
27.871716,315.582367
7.516654,419.725220
60.908722,217.250153
72.549217,408.062805
122.331024,11.365423
132.557129,216.522247
71.885208,447.138245
49.632999,94.194466
25.653540,368.556946
42.952797,433.410065
243.488876,417.014099
82.508011,212.255035
101.337769,100.793961
78.111298,192.027115
219.514160,274.338898
60.852463,39.977699
209.724457,247.862045
232.681076,301.576843
89.064331,229.528198
132.245224,34.760399
59.994488,197.857559
197.813202,175.554886
180.054596,332.257172
71.632172,13.986519
66.371956,381.312653
100.389290,56.821568
44.594265,308.968140
23.165634,429.861115
123.581314,59.272541
