x,y
2.628250,68.427505
0.039000,372.838013
1.140000,400.976501
2.000571,320.959869
0.046000,136.509995
0.480000,10.027333
0.097000,21.316999
0.735333,212.219986
0.124000,394.451996
0.139000,106.969002
1.363000,183.679993
0.143000,362.675995
3.814250,30.156876
4.175100,335.658386
0.173000,307.877014
1.769800,137.763397
0.711750,114.406250
0.598000,162.739990
0.193000,338.734985
0.174000,182.374512
0.208000,369.609009
0.425500,265.056519
2.089800,340.195587
1.738333,274.726685
1.678500,231.154999
0.281000,71.385002
0.911500,131.554993
0.293000,363.436005
0.297000,429.490997
2.881500,119.322495
0.504750,17.624750
0.611400,26.342001
1.321333,45.803333
3.409125,350.291504
1.971750,220.065765
0.370000,450.177002
0.766750,249.475998
1.488667,408.892670
0.509500,434.428497
2.050500,294.614990
4.170250,425.281738
1.226667,290.528656
0.441000,286.442993
6.657400,15.389898
7.657769,229.518936
0.457000,288.779999
1.689200,239.371994
4.254750,158.892883
0.478000,181.335007
7.401067,312.485626
1.963000,375.485229
1.589750,301.335510
0.505000,149.061005
3.669142,247.222015
2.485333,185.911331
7.513182,116.717094
1.317667,179.468323
1.354667,428.124664
0.903250,333.667511
0.549000,395.916992
0.844000,389.134521
1.620333,172.552994
0.761500,287.802979
2.402667,253.777664
0.887000,296.335999
1.160333,88.750671
6.703300,174.590500
1.367333,233.651321
2.150500,217.479996
5.648917,242.829758
17.184431,331.182709
1.200000,277.536499
2.241143,39.803570
7.140077,122.700455
12.396773,263.317963
6.212819,432.814850
1.994000,151.033676
1.256000,394.958984
2.543125,98.268250
1.007500,48.933502
0.963000,357.090515
1.084667,169.916992
5.956182,126.125000
0.907000,24.782501
3.393800,248.947189
2.066750,432.052002
0.837000,189.916504
2.608333,6.564751
0.773000,129.675507
4.124824,2.672353
0.769000,422.657990
9.462529,207.588226
6.472572,45.903572
2.319667,347.007324
2.109000,128.038010
1.020500,86.235001
5.666625,329.203979
2.436000,199.157990
4.437364,259.353119
1.324000,195.466003
2.193800,404.803619
1.315250,309.914246
1.413000,420.881683
1.863667,206.806335
1.543333,410.848999
3.144750,26.673248
9.317938,214.617416
2.953400,419.891418
1.301000,102.418503
0.891000,370.802002
2.935000,415.620544
16.604748,427.847107
2.419333,224.586655
0.917000,106.569000
8.111667,191.377563
11.745071,287.760773
2.963909,19.600548
12.524961,236.535812
18.418251,317.443329
2.027667,235.399338
8.977208,22.927290
1.348000,204.256668
9.757320,163.259720
5.837308,344.170929
1.661800,10.941800
1.314000,372.071472
2.067333,52.996334
1.732800,326.266785
1.081000,411.705994
4.909471,63.122112
2.740571,23.780855
3.219667,202.964340
5.462200,411.408386
4.600801,353.619812
4.445000,387.796997
6.608750,167.675339
1.149000,391.394989
3.905364,154.033997
16.206593,43.343620
3.756600,74.238907
1.826666,76.972664
4.766572,297.105286
8.495000,232.857498
1.901000,397.241516
13.793768,32.009270
10.290228,77.539398
2.694000,359.314514
24.032440,214.523056
3.740000,84.217003
1.542500,147.137512
6.110546,37.233364
5.426167,283.663818
4.251375,90.006371
2.854600,193.019608
3.044000,110.184998
9.548412,94.128578
6.302647,318.464874
3.718666,9.613084
1.446500,91.225998
12.397436,173.784958
3.556750,50.143002
10.195499,199.733368
1.082500,201.515503
6.784285,407.621552
1.996000,271.312653
9.747578,183.556580
2.110429,356.280273
10.935525,295.111267
2.082500,107.109497
28.341688,180.643478
1.892000,438.218353
36.989182,14.834499
22.585213,194.670883
1.448000,398.730988
2.826000,187.557495
17.518162,442.661163
7.550500,253.124985
4.462125,278.017395
2.393500,305.143250
6.776286,291.253967
9.173357,380.319092
5.847847,56.089149
2.999571,383.913727
8.339181,304.383759
6.411250,132.023117
