x,y
2.351667,69.092003
0.039000,372.838013
0.039000,400.437012
0.042000,322.871002
0.046000,136.509995
0.289000,10.356501
0.097000,21.316999
0.116000,209.658005
0.124000,394.451996
0.139000,106.969002
0.141000,182.716003
0.143000,362.675995
1.068500,28.267748
1.486000,336.170990
0.173000,307.877014
0.175000,137.184006
0.188000,113.560997
0.189000,162.606003
0.193000,338.734985
0.207000,182.033005
0.208000,369.609009
0.211000,267.173004
0.243000,340.527008
0.245000,274.402008
0.259000,232.313004
0.281000,71.385002
0.289000,130.529999
0.293000,363.436005
0.297000,429.490997
0.305000,115.720001
0.160500,18.914501
0.483000,25.625999
0.340000,47.103001
0.354000,351.757996
0.362000,221.229004
0.370000,450.177002
0.373000,249.684998
0.373000,409.166992
0.373000,434.300995
0.378000,295.002991
1.957500,425.135010
0.411000,289.238007
0.441000,286.442993
3.500200,15.504900
2.172333,228.414322
0.457000,288.779999
0.462000,238.850006
0.471000,155.654007
0.478000,181.335007
4.605200,313.163177
0.487000,375.605988
0.490000,300.756989
0.505000,149.061005
0.507000,247.776993
0.524000,186.115997
0.534000,115.377998
0.534000,179.746002
0.535000,427.334015
0.545000,333.480988
0.549000,395.916992
0.570000,389.604004
0.575000,172.238998
0.581000,287.610992
1.938500,252.763000
0.586000,295.682007
0.592000,87.875999
4.285250,174.757507
0.608000,233.811996
2.150500,217.479996
2.656667,241.716324
2.196500,331.130493
0.631000,278.256989
0.632000,37.448002
0.636000,124.075996
5.041000,262.958771
1.920500,434.543518
0.648000,151.029007
0.667000,395.032013
0.670000,98.328003
0.690000,48.688999
0.707000,356.757996
0.713000,169.789993
0.717000,126.891998
0.724000,24.844000
0.729000,249.473999
0.734000,431.781006
0.738000,189.332993
0.936250,7.842000
0.751000,130.050995
1.469800,1.436800
0.769000,422.657990
3.547750,207.666260
4.183833,45.289829
0.788000,347.411987
0.795000,129.300003
0.805000,86.414001
2.213667,328.007996
0.813000,201.479004
1.874000,259.877991
0.818000,194.199997
0.818000,404.309998
0.820000,308.700989
0.822000,420.897003
0.827000,206.261993
0.838000,410.782990
0.968500,26.138000
4.098000,214.939651
0.873000,420.557007
0.875000,102.594002
0.891000,370.802002
0.906000,416.466003
3.109000,427.781006
0.914000,224.028000
0.917000,106.569000
2.816500,190.425995
0.942000,287.994995
0.969000,19.896000
4.225800,239.317795
9.980566,315.905945
0.977000,235.235001
3.574333,22.338333
0.994000,204.401993
1.007000,162.873993
2.499000,345.070312
1.035000,10.689000
1.044000,371.911987
1.045000,52.924999
1.051000,325.899994
1.081000,411.705994
2.593333,62.189999
1.090000,24.721001
1.096000,203.755997
4.101000,410.678162
1.098000,354.871002
2.781500,388.231018
1.127000,169.126999
1.149000,391.394989
1.150000,153.421997
6.562571,42.490074
1.934500,72.701996
1.165000,77.000999
3.448667,297.906006
1.204000,233.835999
1.901000,397.241516
9.977649,31.004972
3.321500,77.637001
1.219000,357.423004
18.728052,212.424286
1.236000,86.056000
1.242000,146.384003
1.250000,36.847000
1.262000,283.131989
2.390000,88.358994
2.276500,192.131989
1.278000,109.078003
6.465572,95.073990
